Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment
16548,201,1,175.56,2,2,4,224,8,Loyal Customers
16549,201,2,27.11,2,3,3,233,8,Loyal Customers
16550,226,1,12.81,2,2,2,222,6,Loyal Customers
16551,25,2,23.01,4,3,2,432,9,Champions
16552,206,1,35.66,2,2,3,223,7,Loyal Customers
16553,197,1,20.64,2,2,2,222,6,Loyal Customers
16554,93,2,61.07,3,3,3,333,9,Champions
16555,185,2,13.29,2,3,2,232,7,Loyal Customers
16556,192,1,47.01,2,2,3,223,7,Loyal Customers
16557,190,1,41.47,2,2,3,223,7,Loyal Customers
16558,185,1,42.849999999999994,2,2,3,223,7,Loyal Customers
16559,16,7,117.43,4,4,4,444,12,Champions
16560,300,1,84.26,1,2,4,124,7,Loyal Customers
16561,198,1,68.47,2,2,4,224,8,Loyal Customers
16562,109,1,59.75,3,2,3,323,8,Loyal Customers
16563,2,19,570.5600000000001,4,4,4,444,12,Champions
16564,179,1,156.24,2,2,4,224,8,Loyal Customers
16565,202,1,4.41,2,2,1,221,5,At Risk/Churn
16566,148,1,32.54,2,2,3,223,7,Loyal Customers
16567,2,3,76.04,4,4,4,444,12,Champions
16568,202,1,3.25,2,2,1,221,5,At Risk/Churn
16569,20,5,181.37,4,4,4,444,12,Champions
16570,194,2,4.49,2,3,1,231,6,Loyal Customers
16571,2,2,21.93,4,3,2,432,9,Champions
16572,2,14,659.47,4,4,4,444,12,Champions
16573,130,1,30.21,2,2,3,223,7,Loyal Customers
16574,16,4,34.81,4,4,3,443,11,Champions
16575,138,2,23.75,2,3,2,232,7,Loyal Customers
16576,139,1,49.5,2,2,3,223,7,Loyal Customers
16577,24,1,44.88,4,2,3,423,9,Champions
16578,130,2,17.04,2,3,2,232,7,Loyal Customers
16579,85,2,15.42,3,3,2,332,8,Loyal Customers
16580,17,6,650.02,4,4,4,444,12,Champions
16581,10,6,101.09,4,4,4,444,12,Champions
16582,79,5,325.18,3,4,4,344,11,Champions
16583,195,1,19.07,2,2,2,222,6,Loyal Customers
16584,116,3,98.48,3,4,4,344,11,Champions
16585,34,2,28.060000000000002,4,3,3,433,10,Champions
16586,328,1,1.24,1,2,1,121,4,At Risk/Churn
16587,11,14,205.71,4,4,4,444,12,Champions
16588,86,1,26.04,3,2,3,323,8,Loyal Customers
16589,172,1,19.89,2,2,2,222,6,Loyal Customers
16590,172,1,7.04,2,2,1,221,5,At Risk/Churn
16591,133,3,45.68,2,4,3,243,9,Champions
16592,110,4,24.13,3,4,3,343,10,Champions
16593,17,2,24.57,4,3,3,433,10,Champions
16594,169,1,120.28,2,2,4,224,8,Loyal Customers
16595,77,2,71.10000000000001,3,3,4,334,10,Champions
16596,35,2,15.54,4,3,2,432,9,Champions
16597,9,7,263.11,4,4,4,444,12,Champions
16598,14,3,33.21,4,4,3,443,11,Champions
16599,163,1,21.94,2,2,2,222,6,Loyal Customers
16600,193,1,7.88,2,2,1,221,5,At Risk/Churn
16601,164,1,10.63,2,2,2,222,6,Loyal Customers
16602,164,1,4.57,2,2,1,221,5,At Risk/Churn
16603,16,4,28.71,4,4,3,443,11,Champions
16604,17,4,166.60999999999999,4,4,4,444,12,Champions
16605,41,12,154.97,4,4,4,444,12,Champions
16606,65,6,300.62,3,4,4,344,11,Champions
16607,36,2,35.400000000000006,4,3,3,433,10,Champions
16608,193,1,6.63,2,2,1,221,5,At Risk/Churn
16609,99,1,6.82,3,2,1,321,6,Loyal Customers
16610,20,11,364.07,4,4,4,444,12,Champions
16611,238,1,4.98,2,2,1,221,5,At Risk/Churn
16612,207,1,31.44,2,2,3,223,7,Loyal Customers
16613,71,5,59.77,3,4,3,343,10,Champions
16614,34,7,89.93,4,4,4,444,12,Champions
16615,12,3,161.85,4,4,4,444,12,Champions
16616,19,7,938.83,4,4,4,444,12,Champions
16617,80,4,130.31,3,4,4,344,11,Champions
16618,96,2,22.19,3,3,2,332,8,Loyal Customers
16619,131,1,24.36,2,2,3,223,7,Loyal Customers
16620,85,1,26.52,3,2,3,323,8,Loyal Customers
16621,85,1,47.66,3,2,3,323,8,Loyal Customers
16622,9,8,758.0500000000001,4,4,4,444,12,Champions
16623,210,2,45.15,2,3,3,233,8,Loyal Customers
16624,57,3,78.39,3,4,4,344,11,Champions
16625,141,4,86.85,2,4,4,244,10,Champions
16626,180,4,90.66,2,4,4,244,10,Champions
16627,48,7,327.78,3,4,4,344,11,Champions
16628,112,2,21.48,3,3,2,332,8,Loyal Customers
16629,9,3,25.490000000000002,4,4,3,443,11,Champions
16630,84,1,39.0,3,2,3,323,8,Loyal Customers
16631,73,1,5.79,3,2,1,321,6,Loyal Customers
16632,136,1,17.46,2,2,2,222,6,Loyal Customers
16633,93,2,16.37,3,3,2,332,8,Loyal Customers
16634,16,12,333.24,4,4,4,444,12,Champions
16635,134,1,26.43,2,2,3,223,7,Loyal Customers
16636,3,9,371.68,4,4,4,444,12,Champions
16637,137,1,59.8,2,2,3,223,7,Loyal Customers
16638,267,1,11.65,1,2,2,122,5,At Risk/Churn
16639,48,10,335.73,3,4,4,344,11,Champions
16640,65,4,20.46,3,4,2,342,9,Champions
16641,19,5,419.46,4,4,4,444,12,Champions
16642,241,1,43.46,2,2,3,223,7,Loyal Customers
16643,82,2,14.31,3,3,2,332,8,Loyal Customers
16644,10,2,69.96,4,3,4,434,11,Champions
16645,88,7,195.46,3,4,4,344,11,Champions
16646,62,3,64.1,3,4,4,344,11,Champions
16647,241,1,11.6,2,2,2,222,6,Loyal Customers
16648,191,2,18.97,2,3,2,232,7,Loyal Customers
16649,16,5,297.75,4,4,4,444,12,Champions
16650,16,5,226.0,4,4,4,444,12,Champions
16651,45,7,141.85,4,4,4,444,12,Champions
16652,13,15,284.09,4,4,4,444,12,Champions
16653,22,3,55.78,4,4,3,443,11,Champions
16654,251,1,53.97,1,2,3,123,6,Loyal Customers
16655,9,3,85.86,4,4,4,444,12,Champions
16656,206,1,30.4,2,2,3,223,7,Loyal Customers
16657,206,1,56.91,2,2,3,223,7,Loyal Customers
16658,107,2,20.53,3,3,2,332,8,Loyal Customers
16659,176,2,549.97,2,3,4,234,9,Champions
16660,176,1,26.83,2,2,3,223,7,Loyal Customers
16661,11,21,539.3100000000001,4,4,4,444,12,Champions
16662,54,3,34.68,3,4,3,343,10,Champions
16663,5,4,81.89,4,4,4,444,12,Champions
16664,84,1,20.68,3,2,2,322,7,Loyal Customers
16665,8,16,225.23,4,4,4,444,12,Champions
16666,248,1,5.38,1,2,1,121,4,At Risk/Churn
16667,248,1,4.41,1,2,1,121,4,At Risk/Churn
16668,9,7,109.99,4,4,4,444,12,Champions
16669,156,2,17.860000000000003,2,3,2,232,7,Loyal Customers
16670,64,5,48.75,3,4,3,343,10,Champions
16671,210,1,6.81,2,2,1,221,5,At Risk/Churn
16672,27,9,120.3,4,4,4,444,12,Champions
16673,84,2,110.08,3,3,4,334,10,Champions
16674,54,12,146.65,3,4,4,344,11,Champions
16675,67,2,18.15,3,3,2,332,8,Loyal Customers
16676,100,4,14.41,3,4,2,342,9,Champions
16677,27,7,91.71,4,4,4,444,12,Champions
16678,3,26,561.06,4,4,4,444,12,Champions
16679,216,1,8.12,2,2,1,221,5,At Risk/Churn
16680,21,13,235.51,4,4,4,444,12,Champions
16681,67,1,11.25,3,2,2,322,7,Loyal Customers
16682,215,2,31.62,2,3,3,233,8,Loyal Customers
16683,108,5,329.89,3,4,4,344,11,Champions
16684,6,5,56.93,4,4,3,443,11,Champions
16685,16,5,56.54,4,4,3,443,11,Champions
16686,88,2,30.54,3,3,3,333,9,Champions
16687,82,6,44.34,3,4,3,343,10,Champions
16688,50,2,14.620000000000001,3,3,2,332,8,Loyal Customers
16689,101,2,96.55,3,3,4,334,10,Champions
16690,10,7,66.63,4,4,4,444,12,Champions
16691,118,2,64.62,3,3,4,334,10,Champions
16692,114,2,27.0,3,3,3,333,9,Champions
16693,53,2,22.76,3,3,2,332,8,Loyal Customers
16694,53,1,20.8,3,2,2,322,7,Loyal Customers
16695,21,5,39.43,4,4,3,443,11,Champions
16696,326,1,17.72,1,2,2,122,5,At Risk/Churn
16697,254,1,14.67,1,2,2,122,5,At Risk/Churn
16698,13,2,25.35,4,3,3,433,10,Champions
16699,32,10,184.84,4,4,4,444,12,Champions
16700,15,4,111.39,4,4,4,444,12,Champions
16701,13,3,165.76,4,4,4,444,12,Champions
16702,101,4,47.01,3,4,3,343,10,Champions
16703,250,1,34.53,1,2,3,123,6,Loyal Customers
16704,173,4,138.98,2,4,4,244,10,Champions
16705,299,2,17.92,1,3,2,132,6,Loyal Customers
16706,81,3,40.9,3,4,3,343,10,Champions
16707,247,1,1.44,1,2,1,121,4,At Risk/Churn
16708,11,7,254.86,4,4,4,444,12,Champions
16709,5,8,761.14,4,4,4,444,12,Champions
16710,97,3,147.67000000000002,3,4,4,344,11,Champions
16711,43,13,566.41,4,4,4,444,12,Champions
16712,67,2,43.769999999999996,3,3,3,333,9,Champions
16713,45,5,130.93,4,4,4,444,12,Champions
16714,271,1,7.84,1,2,1,121,4,At Risk/Churn
16715,4,14,288.65,4,4,4,444,12,Champions
16716,271,1,2.43,1,2,1,121,4,At Risk/Churn
16717,240,2,306.52,2,3,4,234,9,Champions
16718,16,9,194.28,4,4,4,444,12,Champions
16719,241,1,66.67,2,2,4,224,8,Loyal Customers
16720,166,2,21.43,2,3,2,232,7,Loyal Customers
16721,87,2,107.26,3,3,4,334,10,Champions
16722,210,1,85.74,2,2,4,224,8,Loyal Customers
16723,88,3,183.4,3,4,4,344,11,Champions
16724,27,7,126.67,4,4,4,444,12,Champions
16725,10,10,266.46000000000004,4,4,4,444,12,Champions
16726,18,4,70.22999999999999,4,4,4,444,12,Champions
16727,68,4,54.730000000000004,3,4,3,343,10,Champions
16728,13,5,212.74,4,4,4,444,12,Champions
16729,2,3,33.93,4,4,3,443,11,Champions
16730,228,1,2.86,2,2,1,221,5,At Risk/Churn
16731,104,4,114.56,3,4,4,344,11,Champions
16732,199,2,16.09,2,3,2,232,7,Loyal Customers
16733,200,1,15.68,2,2,2,222,6,Loyal Customers
16734,95,2,33.81,3,3,3,333,9,Champions
16735,248,1,16.380000000000003,1,2,2,122,5,At Risk/Churn
16736,36,10,444.47,4,4,4,444,12,Champions
16737,227,2,11.86,2,3,2,232,7,Loyal Customers
16738,5,9,207.13,4,4,4,444,12,Champions
16739,138,3,23.23,2,4,2,242,8,Loyal Customers
16740,171,1,10.1,2,2,1,221,5,At Risk/Churn
16741,26,12,181.77,4,4,4,444,12,Champions
16742,25,5,66.6,4,4,4,444,12,Champions
16743,27,3,39.63,4,4,3,443,11,Champions
16744,23,11,188.45,4,4,4,444,12,Champions
16745,50,11,161.78,3,4,4,344,11,Champions
16746,48,3,38.480000000000004,3,4,3,343,10,Champions
16747,75,3,177.03,3,4,4,344,11,Champions
16748,89,2,29.15,3,3,3,333,9,Champions
16749,19,1,119.95,4,2,4,424,10,Champions
16750,269,1,8.69,1,2,1,121,4,At Risk/Churn
16751,2,4,57.35,4,4,3,443,11,Champions
16752,13,5,85.4,4,4,4,444,12,Champions
16753,25,4,202.89,4,4,4,444,12,Champions
16754,10,8,168.26,4,4,4,444,12,Champions
16755,104,2,28.11,3,3,3,333,9,Champions
16756,27,15,321.13,4,4,4,444,12,Champions
16757,14,2,7.92,4,3,1,431,8,Loyal Customers
16758,4,5,37.36,4,4,3,443,11,Champions
16759,62,4,147.12,3,4,4,344,11,Champions
16760,23,10,179.6,4,4,4,444,12,Champions
16761,51,14,508.39,3,4,4,344,11,Champions
16762,69,4,123.58,3,4,4,344,11,Champions
16763,206,1,9.93,2,2,1,221,5,At Risk/Churn
16764,156,3,82.07,2,4,4,244,10,Champions
16765,85,4,35.87,3,4,3,343,10,Champions
16766,119,1,12.55,3,2,2,322,7,Loyal Customers
16767,33,11,292.52,4,4,4,444,12,Champions
16768,25,8,83.17,4,4,4,444,12,Champions
16769,56,6,198.47,3,4,4,344,11,Champions
16770,103,5,29.590000000000003,3,4,3,343,10,Champions
16771,18,13,342.76,4,4,4,444,12,Champions
16772,16,3,95.8,4,4,4,444,12,Champions
16773,114,3,11.18,3,4,2,342,9,Champions
16774,11,5,28.5,4,4,3,443,11,Champions
16775,228,3,67.27,2,4,4,244,10,Champions
16776,119,3,32.25,3,4,3,343,10,Champions
16777,11,5,17.580000000000002,4,4,2,442,10,Champions
16778,178,1,10.89,2,2,2,222,6,Loyal Customers
16779,5,16,768.4,4,4,4,444,12,Champions
16780,19,15,502.98,4,4,4,444,12,Champions
16781,19,9,344.26,4,4,4,444,12,Champions
16782,119,1,32.31,3,2,3,323,8,Loyal Customers
16783,16,39,1336.24,4,4,4,444,12,Champions
16784,119,2,18.53,3,3,2,332,8,Loyal Customers
16785,2,2,20.63,4,3,2,432,9,Champions
16786,57,11,234.95,3,4,4,344,11,Champions
16787,9,6,168.86,4,4,4,444,12,Champions
16788,41,10,140.75,4,4,4,444,12,Champions
16789,66,11,133.59,3,4,4,344,11,Champions
16790,104,3,21.95,3,4,2,342,9,Champions
16791,16,15,767.6700000000001,4,4,4,444,12,Champions
16792,6,22,535.12,4,4,4,444,12,Champions
16793,119,5,53.09,3,4,3,343,10,Champions
16794,48,15,356.46999999999997,3,4,4,344,11,Champions
16795,101,5,96.79,3,4,4,344,11,Champions
16796,5,21,234.20000000000002,4,4,4,444,12,Champions
16797,34,5,84.31,4,4,4,444,12,Champions
16798,81,5,94.26,3,4,4,344,11,Champions
16799,150,1,91.17,2,2,4,224,8,Loyal Customers
16800,9,12,1175.95,4,4,4,444,12,Champions
16801,42,1,19.5,4,2,2,422,8,Loyal Customers
16802,3,7,126.38,4,4,4,444,12,Champions
16803,16,18,521.27,4,4,4,444,12,Champions
16804,27,7,125.58,4,4,4,444,12,Champions
16805,23,2,58.59,4,3,3,433,10,Champions
16806,261,1,8.04,1,2,1,121,4,At Risk/Churn
16807,55,9,262.46,3,4,4,344,11,Champions
16808,40,6,757.76,4,4,4,444,12,Champions
16809,5,21,320.25,4,4,4,444,12,Champions
16810,139,2,15.75,2,3,2,232,7,Loyal Customers
16811,38,7,167.39000000000001,4,4,4,444,12,Champions
16812,263,1,26.05,1,2,3,123,6,Loyal Customers
16813,48,9,106.41,3,4,4,344,11,Champions
16814,18,13,874.89,4,4,4,444,12,Champions
16815,114,5,90.91000000000001,3,4,4,344,11,Champions
16816,11,4,236.04,4,4,4,444,12,Champions
16817,272,1,72.52,1,2,4,124,7,Loyal Customers
16818,16,12,544.95,4,4,4,444,12,Champions
16819,32,14,437.76,4,4,4,444,12,Champions
16820,22,33,545.8,4,4,4,444,12,Champions
16821,332,1,68.82,1,2,4,124,7,Loyal Customers
16822,332,1,23.630000000000003,1,2,2,122,5,At Risk/Churn
16823,40,12,367.15999999999997,4,4,4,444,12,Champions
16824,19,3,196.83,4,4,4,444,12,Champions
16825,99,1,8.77,3,2,1,321,6,Loyal Customers
16826,47,4,97.29,3,4,4,344,11,Champions
16827,56,1,1.56,3,2,1,321,6,Loyal Customers
16828,158,2,37.86,2,3,3,233,8,Loyal Customers
16829,100,4,53.160000000000004,3,4,3,343,10,Champions
16830,103,1,7.44,3,2,1,321,6,Loyal Customers
16831,112,2,17.939999999999998,3,3,2,332,8,Loyal Customers
16832,52,1,41.38,3,2,3,323,8,Loyal Customers
16833,98,1,3.68,3,2,1,321,6,Loyal Customers
16834,45,6,59.75,4,4,3,443,11,Champions
16835,158,1,41.05,2,2,3,223,7,Loyal Customers
16836,25,9,517.58,4,4,4,444,12,Champions
16837,53,16,182.97,3,4,4,344,11,Champions
16838,3,9,231.09,4,4,4,444,12,Champions
16839,86,9,180.96,3,4,4,344,11,Champions
16840,190,1,3.82,2,2,1,221,5,At Risk/Churn
16841,115,3,45.760000000000005,3,4,3,343,10,Champions
16842,52,1,10.97,3,2,2,322,7,Loyal Customers
16843,102,1,36.94,3,2,3,323,8,Loyal Customers
16844,5,2,13.059999999999999,4,3,2,432,9,Champions
16845,105,3,71.17,3,4,4,344,11,Champions
16846,225,1,6.9,2,2,1,221,5,At Risk/Churn
16847,52,3,49.56,3,4,3,343,10,Champions
16848,16,2,114.77,4,3,4,434,11,Champions
16849,44,3,25.32,4,4,3,443,11,Champions
16850,199,1,3.68,2,2,1,221,5,At Risk/Churn
16851,129,3,11.16,2,4,2,242,8,Loyal Customers
16852,68,8,130.82,3,4,4,344,11,Champions
16853,258,1,4.57,1,2,1,121,4,At Risk/Churn
16854,6,7,135.47,4,4,4,444,12,Champions
16855,35,3,43.06,4,4,3,443,11,Champions
16856,168,1,12.17,2,2,2,222,6,Loyal Customers
16857,102,1,25.53,3,2,3,323,8,Loyal Customers
16858,147,2,15.79,2,3,2,232,7,Loyal Customers
16859,2,4,77.82,4,4,4,444,12,Champions
16860,1,8,137.24,4,4,4,444,12,Champions
16861,83,1,7.37,3,2,1,321,6,Loyal Customers
16862,240,2,19.73,2,3,2,232,7,Loyal Customers
16863,249,1,12.75,1,2,2,122,5,At Risk/Churn
16864,137,1,16.44,2,2,2,222,6,Loyal Customers
16865,174,1,12.15,2,2,2,222,6,Loyal Customers
16866,188,1,78.62,2,2,4,224,8,Loyal Customers
16867,2,4,38.39,4,4,3,443,11,Champions
16868,66,1,30.0,3,2,3,323,8,Loyal Customers
16869,208,1,44.94,2,2,3,223,7,Loyal Customers
16870,99,4,135.76,3,4,4,344,11,Champions
16871,259,1,5.88,1,2,1,121,4,At Risk/Churn
16872,80,1,8.370000000000001,3,2,1,321,6,Loyal Customers
16873,53,2,23.87,3,3,3,333,9,Champions
16874,24,3,9.35,4,4,1,441,9,Champions
16875,34,4,409.86,4,4,4,444,12,Champions
16876,132,1,4.44,2,2,1,221,5,At Risk/Churn
16877,81,1,6.25,3,2,1,321,6,Loyal Customers
16878,233,2,11.649999999999999,2,3,2,232,7,Loyal Customers
16879,79,1,25.689999999999998,3,2,3,323,8,Loyal Customers
16880,10,5,80.98,4,4,4,444,12,Champions
16881,25,2,26.43,4,3,3,433,10,Champions
16882,69,1,48.07,3,2,3,323,8,Loyal Customers
16883,45,3,27.2,4,4,3,443,11,Champions
16884,103,2,43.28,3,3,3,333,9,Champions
16885,2,6,120.82000000000001,4,4,4,444,12,Champions
16886,247,1,3.63,1,2,1,121,4,At Risk/Churn
16887,193,1,5.46,2,2,1,221,5,At Risk/Churn
16888,44,1,12.0,4,2,2,422,8,Loyal Customers
16889,87,1,24.27,3,2,3,323,8,Loyal Customers
16890,8,3,27.91,4,4,3,443,11,Champions
16891,95,2,19.47,3,3,2,332,8,Loyal Customers
16892,208,1,6.0,2,2,1,221,5,At Risk/Churn
16893,40,10,90.85,4,4,4,444,12,Champions
16894,285,1,7.61,1,2,1,121,4,At Risk/Churn
16895,3,18,797.98,4,4,4,444,12,Champions
16896,99,3,146.2,3,4,4,344,11,Champions
16897,215,4,71.87,2,4,4,244,10,Champions
16898,55,15,894.38,3,4,4,344,11,Champions
16899,1,18,197.39,4,4,4,444,12,Champions
16900,285,2,13.280000000000001,1,3,2,132,6,Loyal Customers
16901,117,3,34.66,3,4,3,343,10,Champions
16902,284,1,15.44,1,2,2,122,5,At Risk/Churn
16903,18,17,213.23000000000002,4,4,4,444,12,Champions
16904,10,32,697.4,4,4,4,444,12,Champions
16905,11,40,1630.19,4,4,4,444,12,Champions
16906,284,1,10.559999999999999,1,2,2,122,5,At Risk/Churn
16907,164,3,20.0,2,4,2,242,8,Loyal Customers
16908,24,4,270.58,4,4,4,444,12,Champions
16909,284,1,20.1,1,2,2,122,5,At Risk/Churn
16910,164,1,215.6,2,2,4,224,8,Loyal Customers
16911,9,20,314.5,4,4,4,444,12,Champions
16912,12,8,1905.52,4,4,4,444,12,Champions
16913,11,8,141.99,4,4,4,444,12,Champions
16914,53,5,68.91,3,4,4,344,11,Champions
16915,28,11,859.15,4,4,4,444,12,Champions
16916,15,16,349.02,4,4,4,444,12,Champions
16917,149,3,186.56,2,4,4,244,10,Champions
16918,16,12,147.81,4,4,4,444,12,Champions
16919,279,1,18.45,1,2,2,122,5,At Risk/Churn
16920,44,9,133.79,4,4,4,444,12,Champions
16921,227,1,4.95,2,2,1,221,5,At Risk/Churn
16922,277,1,4.72,1,2,1,121,4,At Risk/Churn
16923,2,16,345.69,4,4,4,444,12,Champions
16924,186,3,278.74,2,4,4,244,10,Champions
16925,84,5,165.06,3,4,4,344,11,Champions
16926,276,1,65.16,1,2,4,124,7,Loyal Customers
16927,285,1,1.82,1,2,1,121,4,At Risk/Churn
16928,4,9,137.09,4,4,4,444,12,Champions
16929,285,1,4.02,1,2,1,121,4,At Risk/Churn
16930,18,10,497.24,4,4,4,444,12,Champions
16931,283,1,47.88999999999999,1,2,3,123,6,Loyal Customers
16932,27,5,370.51,4,4,4,444,12,Champions
16933,94,12,353.16,3,4,4,344,11,Champions
16934,19,21,666.52,4,4,4,444,12,Champions
16935,285,1,103.76,1,2,4,124,7,Loyal Customers
16936,35,5,31.57,4,4,3,443,11,Champions
16937,41,2,165.27,4,3,4,434,11,Champions
16938,44,5,85.35,4,4,4,444,12,Champions
16939,5,9,156.76,4,4,4,444,12,Champions
16940,67,6,504.05,3,4,4,344,11,Champions
16941,285,1,15.83,1,2,2,122,5,At Risk/Churn
16942,34,5,85.74,4,4,4,444,12,Champions
16943,18,19,360.49,4,4,4,444,12,Champions
16944,18,29,1078.06,4,4,4,444,12,Champions
16945,101,3,87.45,3,4,4,344,11,Champions
16946,28,12,246.19,4,4,4,444,12,Champions
16947,150,4,201.63,2,4,4,244,10,Champions
16948,2,7,56.97,4,4,3,443,11,Champions
16949,6,18,243.43,4,4,4,444,12,Champions
16950,15,3,25.61,4,4,3,443,11,Champions
16951,81,4,61.82,3,4,3,343,10,Champions
16952,129,2,90.96,2,3,4,234,9,Champions
16953,284,1,74.44,1,2,4,124,7,Loyal Customers
16954,206,4,168.7,2,4,4,244,10,Champions
16955,62,4,52.62,3,4,3,343,10,Champions
16956,70,1,61.760000000000005,3,2,3,323,8,Loyal Customers
16957,285,1,7.81,1,2,1,121,4,At Risk/Churn
16958,76,2,8.98,3,3,1,331,7,Loyal Customers
16959,3,30,932.72,4,4,4,444,12,Champions
16960,34,7,255.48000000000002,4,4,4,444,12,Champions
16961,52,8,81.67999999999999,3,4,4,344,11,Champions
16962,105,5,71.56,3,4,4,344,11,Champions
16963,220,2,49.37,2,3,3,233,8,Loyal Customers
16964,47,8,334.9,3,4,4,344,11,Champions
16965,6,4,119.55,4,4,4,444,12,Champions
16966,210,2,26.05,2,3,3,233,8,Loyal Customers
16967,167,2,151.2,2,3,4,234,9,Champions
16968,27,4,59.55,4,4,3,443,11,Champions
16969,12,19,559.0,4,4,4,444,12,Champions
16970,21,24,1302.79,4,4,4,444,12,Champions
16971,224,2,15.16,2,3,2,232,7,Loyal Customers
16972,11,7,160.02,4,4,4,444,12,Champions
16973,22,12,159.37,4,4,4,444,12,Champions
16974,115,9,186.38,3,4,4,344,11,Champions
16975,1,2,32.540000000000006,4,3,3,433,10,Champions
16976,38,13,225.43,4,4,4,444,12,Champions
16977,65,23,656.73,3,4,4,344,11,Champions
16978,5,9,98.14,4,4,4,444,12,Champions
16979,13,19,657.26,4,4,4,444,12,Champions
16980,16,17,783.0799999999999,4,4,4,444,12,Champions
16981,10,14,168.29,4,4,4,444,12,Champions
16982,88,2,17.310000000000002,3,3,2,332,8,Loyal Customers
16983,28,15,456.72999999999996,4,4,4,444,12,Champions
16984,56,11,228.91,3,4,4,344,11,Champions
16985,209,2,67.7,2,3,4,234,9,Champions
16986,10,27,1179.08,4,4,4,444,12,Champions
16987,289,1,26.32,1,2,3,123,6,Loyal Customers
16988,15,10,363.73,4,4,4,444,12,Champions
16989,21,10,428.34,4,4,4,444,12,Champions
16990,150,3,79.0,2,4,4,244,10,Champions
16991,3,16,495.03999999999996,4,4,4,444,12,Champions
16992,2,15,285.2,4,4,4,444,12,Champions
16993,19,16,1446.6,4,4,4,444,12,Champions
16994,139,2,41.160000000000004,2,3,3,233,8,Loyal Customers
16995,289,1,109.27,1,2,4,124,7,Loyal Customers
16996,9,30,795.6899999999999,4,4,4,444,12,Champions
16997,24,8,394.44,4,4,4,444,12,Champions
16998,13,21,429.21000000000004,4,4,4,444,12,Champions
16999,289,1,28.26,1,2,3,123,6,Loyal Customers
17000,289,1,7.5,1,2,1,121,4,At Risk/Churn
17001,288,2,86.42,1,3,4,134,8,Loyal Customers
17002,289,1,4.81,1,2,1,121,4,At Risk/Churn
17003,36,2,16.54,4,3,2,432,9,Champions
17004,265,2,37.28,1,3,3,133,7,Loyal Customers
17005,27,9,479.12,4,4,4,444,12,Champions
17006,128,3,40.95,2,4,3,243,9,Champions
17007,165,6,107.03999999999999,2,4,4,244,10,Champions
17008,39,11,464.54,4,4,4,444,12,Champions
17009,79,5,103.47,3,4,4,344,11,Champions
17010,64,11,541.78,3,4,4,344,11,Champions
17011,290,1,25.37,1,2,3,123,6,Loyal Customers
17012,290,1,14.92,1,2,2,122,5,At Risk/Churn
17013,3,25,472.73,4,4,4,444,12,Champions
17014,290,2,58.709999999999994,1,3,3,133,7,Loyal Customers
17015,191,3,65.4,2,4,4,244,10,Champions
17016,25,20,471.51,4,4,4,444,12,Champions
17017,79,7,109.87,3,4,4,344,11,Champions
17018,11,15,229.85,4,4,4,444,12,Champions
17019,87,5,227.95,3,4,4,344,11,Champions
17020,16,7,197.57999999999998,4,4,4,444,12,Champions
17021,58,3,62.58,3,4,3,343,10,Champions
17022,45,12,302.12,4,4,4,444,12,Champions
17023,291,2,53.4,1,3,3,133,7,Loyal Customers
17024,13,3,139.48000000000002,4,4,4,444,12,Champions
17025,18,12,460.2,4,4,4,444,12,Champions
17026,103,6,280.0,3,4,4,344,11,Champions
17027,37,14,461.32,4,4,4,444,12,Champions
17028,2,27,1063.42,4,4,4,444,12,Champions
17029,73,4,46.46,3,4,3,343,10,Champions
17030,44,12,573.2,4,4,4,444,12,Champions
17031,272,1,4.3,1,2,1,121,4,At Risk/Churn
17032,9,7,73.58,4,4,4,444,12,Champions
17033,5,8,229.78,4,4,4,444,12,Champions
17034,19,7,542.26,4,4,4,444,12,Champions
17035,104,3,107.08,3,4,4,344,11,Champions
17036,10,7,108.1,4,4,4,444,12,Champions
17037,28,6,296.38,4,4,4,444,12,Champions
17038,20,23,790.45,4,4,4,444,12,Champions
17039,10,9,594.3199999999999,4,4,4,444,12,Champions
17040,83,7,303.15999999999997,3,4,4,344,11,Champions
17041,20,14,411.64,4,4,4,444,12,Champions
17042,291,1,45.74,1,2,3,123,6,Loyal Customers
17043,27,8,109.04,4,4,4,444,12,Champions
17044,208,1,3.85,2,2,1,221,5,At Risk/Churn
17045,10,10,1469.31,4,4,4,444,12,Champions
17046,40,6,47.57,4,4,3,443,11,Champions
17047,18,8,170.81,4,4,4,444,12,Champions
